0.796802 0.359168 0.359173
0.79849 0.359322 0.359327
0.800181 0.359475 0.359479
0.801874 0.359626 0.359631
0.803571 0.359776 0.359781
0.80527 0.359925 0.359929
0.806972 0.360072 0.360077
0.808677 0.360218 0.360223
0.810385 0.360363 0.360368
0.812096 0.360506 0.360511
0.81381 0.360648 0.360653
0.815527 0.360789 0.360794
0.817247 0.360929 0.360934
0.81897 0.361067 0.361072
0.820696 0.361204 0.361209
0.822424 0.36134 0.361345
0.824156 0.361474 0.361479
0.825891 0.361607 0.361612
0.827629 0.361739 0.361744
0.82937 0.361869 0.361874
0.831114 0.361998 0.362003
0.832861 0.362126 0.362131
0.834611 0.362252 0.362257
0.836365 0.362377 0.362382
0.838121 0.362501 0.362506
0.839881 0.362624 0.362629
0.841643 0.362745 0.36275
0.843409 0.362864 0.362869
0.845178 0.362983 0.362988
0.846951 0.3631 0.363105
0.848726 0.363216 0.363221
0.850505 0.36333 0.363335
0.852287 0.363443 0.363448
0.854072 0.363555 0.36356
0.85586 0.363665 0.36367
0.857652 0.363774 0.363779
0.859447 0.363881 0.363887
0.861245 0.363988 0.363993
0.863047 0.364092 0.364098
0.864852 0.364196 0.364201
0.86666 0.364298 0.364303
0.868471 0.364399 0.364404
0.870286 0.364498 0.364503
0.872105 0.364596 0.364601
0.873926 0.364693 0.364698
0.875752 0.364788 0.364793
0.87758 0.364882 0.364887
0.879412 0.364974 0.36498
0.881248 0.365065 0.365071
0.883087 0.365155 0.36516
0.884929 0.365243 0.365249
0.886775 0.36533 0.365336
0.888625 0.365416 0.365421
0.890478 0.3655 0.365505
0.892334 0.365582 0.365588
0.894194 0.365664 0.365669
0.896058 0.365743 0.365749
0.897925 0.365822 0.365827
0.899796 0.365899 0.365904
0.901671 0.365974 0.36598
0.903549 0.366049 0.366054
0.905431 0.366121 0.366127
0.907316 0.366193 0.366198
0.909205 0.366262 0.366268
0.911098 0.366331 0.366337
0.912995 0.366398 0.366404
0.914895 0.366463 0.366469
0.916799 0.366527 0.366533
0.918707 0.36659 0.366596
